date,season,neutral,playoff,team1,team2,qbelo1_pre,qbelo2_pre,qbelo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
11/27/2011,2011,0,,OAK,CHI,1361.747828,1411.203301,0.549596106,0.576492469,1521.163,1597.387,25,20
11/28/2011,2011,0,,NO,NYG,1595.730853,1524.519217,0.719881024,0.303776259,1620.393,1504.159,49,24
12/1/2011,2011,0,,SEA,PHI,1421.566573,1524.088757,0.525821016,0.523718958,1454.813,1475.3,31,14
12/4/2011,2011,0,,ARI,DAL,1641.50101,1505.336267,0.747637332,0.616850958,1421.651,1519.487,19,13
12/4/2011,2011,0,,TB,CAR,1426.684656,1560.334928,0.392440892,0.303654525,1398.685,1408.802,19,38
12/4/2011,2011,0,,PIT,CIN,1393.24992,1640.84999,0.249749528,0.251644722,1670.319,1514.782,35,7
12/4/2011,2011,0,,NYG,GB,1394.488644,1475.577328,0.44648305,0.763169136,1498.148,1778.443,35,38
12/4/2011,2011,0,,NE,IND,1633.672943,1597.01165,0.451857862,0.068019995,1711.473,1317.076,31,24
12/4/2011,2011,0,,NO,DET,1507.532178,1752.847347,0.242386864,0.272706142,1634.102,1501.278,31,17
12/4/2011,2011,0,,MIN,DEN,1601.34766,1400.915613,0.794900139,0.504717281,1387.09,1482.792,32,35
12/4/2011,2011,0,,MIA,OAK,1687.118793,1344.830767,0.924826563,0.469441097,1505.735,1492.852,34,14
12/4/2011,2011,0,,HOU,ATL,1484.664323,1495.595721,0.552394512,0.379392922,1637.181,1586.312,17,10
12/4/2011,2011,0,,CLE,BAL,1429.658721,1329.142702,0.529760881,0.735099119,1390.254,1659.113,10,24
12/4/2011,2011,0,,CHI,KC,1593.882901,1346.266474,0.858047018,0.185142689,1559.007,1443.337,3,10
12/4/2011,2011,0,,BUF,TEN,1612.717892,1524.017926,0.718907282,0.501083652,1416.437,1521.011,17,23
12/4/2011,2011,0,,WSH,NYJ,1407.737914,1560.375197,0.367811493,0.651597162,1379.686,1590.263,19,34
12/4/2011,2011,0,,SF,LAR,1411.842012,1482.329805,0.499401859,0.124029372,1599.782,1311.03,26,0
12/5/2011,2011,0,,JAX,LAC,1387.703463,1498.927967,0.43858725,0.489390993,1381.317,1504.908,14,38
12/8/2011,2011,0,,PIT,CLE,1657.154226,1380.804205,0.87265663,0.120643146,1675.502,1385.071,14,3
12/11/2011,2011,0,,NYJ,KC,1511.47392,1496.899627,0.585188269,0.227946284,1604.12,1429.481,37,10
12/11/2011,2011,0,,LAC,BUF,1501.761957,1626.891209,0.354254142,0.292463346,1523.128,1398.217,37,10
12/11/2011,2011,0,,TEN,NO,1535.844617,1501.366618,0.61668207,0.568769879,1505.888,1649.224,17,22
12/11/2011,2011,0,,BAL,IND,1579.934494,1437.934582,0.824226397,0.08761632,1663.118,1313.072,24,10
12/11/2011,2011,0,,WSH,NE,1759.012907,1468.786124,0.892871731,0.822845967,1373.115,1718.044,27,34
12/11/2011,2011,0,,JAX,TB,1360.008242,1397.616735,0.52883725,0.431878297,1409.489,1370.513,41,14
12/11/2011,2011,0,,MIA,PHI,1361.184688,1573.861958,0.32129801,0.366011045,1468.181,1512.853,10,26
12/11/2011,2011,0,,DEN,CHI,1526.623187,1392.40986,0.745023155,0.516134079,1497.175,1544.624,13,10
12/11/2011,2011,0,,DET,MIN,1388.178617,1689.72806,0.173149683,0.262795524,1510.736,1377.633,34,28
12/11/2011,2011,0,,GB,OAK,1489.683051,1656.822635,0.503778748,0.117308968,1785.392,1485.903,46,16
12/11/2011,2011,0,,CAR,ATL,1487.749917,1564.328691,0.644046158,0.65648287,1394.44,1600.674,23,31
12/11/2011,2011,0,,CIN,HOU,1451.174967,1602.076011,0.378629236,0.581860399,1509.133,1642.83,19,20
12/11/2011,2011,0,,ARI,SF,1653.295705,1342.221499,0.894226441,0.657288575,1436.876,1584.557,21,19
12/11/2011,2011,0,,DAL,NYG,1509.844609,1382.316054,0.751813519,0.378244237,1501.544,1516.091,34,37
12/12/2011,2011,0,,SEA,LAR,1448.755704,1338.073364,0.768816832,0.231145998,1467.016,1298.826,30,13
12/15/2011,2011,0,,ATL,JAX,1587.193989,1391.124723,0.825164102,0.186226347,1611.79,1398.372,41,14
12/17/2011,2011,0,,TB,DAL,1366.500254,1518.079555,0.336093254,0.593898425,1348.172,1523.885,15,31
12/18/2011,2011,0,,NYG,WSH,1427.494211,1765.315228,0.180486703,0.23197261,1471.321,1417.885,10,23
12/18/2011,2011,0,,KC,GB,1542.289468,1658.198158,0.431457298,0.842190594,1464.26,1750.613,19,14
12/18/2011,2011,0,,HOU,CAR,1554.900983,1460.96165,0.568252188,0.141362677,1587.308,1449.962,13,28
12/18/2011,2011,0,,DEN,NE,1465.383662,1375.310403,0.595780773,0.710384891,1481.249,1733.97,23,41
12/18/2011,2011,0,,ARI,CLE,1663.814837,1347.852657,0.805684842,0.337963312,1445.774,1376.173,20,17
12/18/2011,2011,0,,IND,TEN,1497.177625,1696.137832,0.297663365,0.676069751,1351.947,1467.013,27,13
12/18/2011,2011,0,,CHI,SEA,1519.13168,1381.768845,0.779467037,0.305568906,1496.819,1514.821,14,38
12/18/2011,2011,0,,BUF,MIA,1462.483803,1518.726301,0.503965471,0.507143284,1377.766,1488.632,23,30
12/18/2011,2011,0,,OAK,DET,1337.319046,1489.641791,0.365514168,0.442451205,1478.03,1518.609,27,28
12/18/2011,2011,0,,LAC,BAL,1373.434363,1639.011374,0.201150493,0.606274083,1561.347,1624.899,34,14
12/18/2011,2011,0,,PHI,NYJ,1530.985052,1590.374865,0.493425982,0.537729395,1548.727,1568.246,45,19
12/18/2011,2011,0,,MIN,NO,1325.867417,1482.690849,0.332371248,0.766603929,1364.253,1662.604,20,42
12/18/2011,2011,0,,LAR,CIN,1376.743579,1477.388495,0.450362565,0.697717932,1287.034,1520.926,13,20
12/19/2011,2011,0,,SF,PIT,1587.867316,1662.648028,0.427833329,0.537268606,1615.985,1644.073,20,3
12/22/2011,2011,0,,IND,HOU,1373.248098,1613.486199,0.364349969,0.727242477,1373.803,1565.452,19,16
12/24/2011,2011,0,,CAR,TB,1628.795483,1312.766042,0.877850973,0.276854086,1467.958,1330.176,48,16
12/24/2011,2011,0,,DET,LAC,1427.465779,1362.059003,0.672828904,0.46800618,1549.811,1530.144,38,10
12/24/2011,2011,0,,WSH,MIN,1556.913675,1473.434746,0.68882529,0.335614207,1388.679,1393.459,26,33
12/24/2011,2011,0,,SEA,SF,1712.554081,1495.82849,0.850808508,0.551857035,1505.133,1625.673,17,19
12/24/2011,2011,0,,BAL,CLE,1460.846364,1455.488596,0.631224469,0.141128072,1629.706,1371.366,20,14
12/24/2011,2011,0,,TEN,JAX,1358.303584,1480.761376,0.393448393,0.316630672,1478.63,1386.755,23,17
12/24/2011,2011,0,,NYJ,NYG,1398.181295,1348.427272,0.703100005,0.282495778,1525.298,1514.269,14,29
12/24/2011,2011,0,,NE,MIA,1498.355496,1621.71986,0.421431501,0.143508622,1737.457,1485.145,27,24
12/24/2011,2011,0,,KC,OAK,1495.792225,1476.257911,0.665323789,0.426803814,1447.988,1494.301,13,16
12/24/2011,2011,0,,DAL,PHI,1525.721507,1577.679306,0.526771446,0.442463985,1493.91,1578.701,7,20
12/24/2011,2011,0,,BUF,DEN,1536.152537,1564.446241,0.553622408,0.555156113,1415.011,1444.003,40,14
12/24/2011,2011,0,,PIT,LAR,1622.80832,1364.436153,0.827217276,0.080954246,1648.6,1282.507,27,0
12/24/2011,2011,0,,CIN,ARI,1453.712739,1380.744787,0.674596068,0.308577132,1532.991,1433.709,23,16
12/25/2011,2011,0,,GB,CHI,1731.963076,1517.507138,0.82617159,0.137628778,1757.124,1490.309,35,21
12/26/2011,2011,0,,NO,ATL,1650.386735,1597.573925,0.650582116,0.339240872,1684.526,1589.868,45,16
1/1/2012,2011,0,,CLE,PIT,1673.043456,1417.620268,0.857194108,0.772365588,1364.683,1655.282,9,13
1/1/2012,2011,0,,ATL,TB,1473.765534,1546.076775,0.488137442,0.133648511,1597.067,1322.976,45,24
1/1/2012,2011,0,,OAK,LAC,1305.72245,1630.753603,0.170502364,0.458137931,1466.131,1558.315,26,38
1/1/2012,2011,0,,PHI,WSH,1574.917203,1328.988299,0.872053401,0.187243045,1589.503,1377.877,34,10
1/1/2012,2011,0,,NYG,DAL,1391.730445,1509.124202,0.378449868,0.379571849,1535.392,1472.787,31,14
1/1/2012,2011,0,,NE,BUF,1595.052147,1465.687517,0.643180119,0.097060728,1743.015,1409.454,49,21
1/1/2012,2011,0,,NO,CAR,1439.364607,1442.569426,0.521109426,0.165089649,1694.383,1458.102,45,17
1/1/2012,2011,0,,MIN,CHI,1594.172473,1397.794337,0.82471795,0.545707868,1379.045,1504.723,13,17
1/1/2012,2011,0,,JAX,IND,1492.191942,1516.159944,0.554013925,0.38966329,1401.401,1359.157,19,13
1/1/2012,2011,0,,HOU,TEN,1514.188477,1506.426305,0.587584934,0.294431458,1554.946,1489.136,22,23
1/1/2012,2011,0,,GB,DET,1358.451777,1635.839075,0.253886679,0.172564563,1762.067,1544.868,45,41
1/1/2012,2011,0,,DEN,KC,1716.19063,1399.700354,0.905954629,0.413084042,1424.572,1467.419,3,7
1/1/2012,2011,0,,ARI,SEA,1368.770008,1391.68215,0.544734622,0.509243826,1447.87,1490.973,23,20
1/1/2012,2011,0,,CIN,BAL,1508.994703,1628.792697,0.420300076,0.545515204,1513.302,1649.394,16,24
1/1/2012,2011,0,,MIA,NYJ,1740.346011,1557.324038,0.487889056,0.464303129,1495.233,1515.21,19,17
1/1/2012,2011,0,,LAR,SF,1463.055433,1489.321753,0.480510306,0.832193326,1276.312,1631.868,27,34
1/7/2012,2011,0,w,NO,DET,1585.700709,1490.982164,0.596593596,0.225334108,1706.252,1533,45,28
1/7/2012,2011,0,w,HOU,CIN,1681.468569,1540.776512,0.805589411,0.351171844,1575.652,1492.596,31,10
1/8/2012,2011,0,w,DEN,PIT,1537.38086,1581.786015,0.508221447,0.721899513,1454.956,1624.899,29,23
1/8/2012,2011,0,w,NYG,ATL,1422.478085,1643.370307,0.236544436,0.495215086,1566.4,1566.059,24,2
1/14/2012,2011,0,d,NE,DEN,1721.563222,1455.219726,0.924849281,0.115845852,1750.17,1447.801,45,10
1/14/2012,2011,0,d,SF,NO,1637.057132,1691.572721,0.482221018,0.513501379,1648.468,1689.652,36,32
1/15/2012,2011,0,d,BAL,HOU,1646.805236,1609.892181,0.806852055,0.310311556,1661.534,1563.512,20,13
1/15/2012,2011,0,d,GB,NYG,1756.893537,1568.140355,0.862748102,0.182348,1708.447,1620.019,20,37
1/22/2012,2011,0,c,NE,BAL,1726.058339,1654.023187,0.748612354,0.29226684,1757.744,1653.96,23,20
1/22/2012,2011,0,c,SF,NYG,1653.817955,1626.482387,0.640159119,0.368667925,1630.187,1638.3,17,20
2/5/2012,2011,1,s,NYG,NE,1645.077184,1732.475356,0.347995992,0.665427242,1660.949,1735.095,21,17
9/5/2012,2012,0,,NYG,DAL,1562.895367,1508.453094,0.670164455,0.25044009,1574.838,1517.653,17,24
9/9/2012,2012,0,,TB,CAR,1465.92199,1653.922975,0.300389393,0.536036187,1404.753,1452.632,16,10
9/9/2012,2012,0,,NYJ,BUF,1489.5991,1537.088116,0.505289547,0.314313532,1529.835,1423.274,48,28
9/9/2012,2012,0,,NO,WSH,1543.951509,1402.8059,0.762188504,0.172123627,1586.57,1461.783,32,40
9/9/2012,2012,0,,MIN,JAX,1575.705384,1471.874722,0.72644363,0.428401555,1432.643,1424.321,26,23
9/9/2012,2012,0,,KC,ATL,1404.799886,1464.860035,0.481437121,0.501093726,1451.686,1573.966,24,40
9/9/2012,2012,0,,HOU,MIA,1417.663968,1405.479024,0.602431452,0.346106377,1564.074,1478.422,30,10
9/9/2012,2012,0,,GB,SF,1397.630121,1576.05048,0.32982783,0.3374895,1609.88,1619.21,22,30
9/9/2012,2012,0,,DEN,PIT,1501.228802,1577.473037,0.527986701,0.575776943,1497.134,1554.666,31,19
9/9/2012,2012,0,,ARI,SEA,1513.62903,1475.126169,0.629159175,0.448000606,1481.1,1481.462,20,16
9/9/2012,2012,0,,CLE,PHI,1466.479557,1479.445374,0.557739404,0.619778589,1406.38,1566.411,16,17
9/9/2012,2012,0,,CHI,IND,1651.291446,1582.938479,0.683153317,0.282356951,1520.829,1391.758,41,21
9/9/2012,2012,0,,DET,LAR,1532.564969,1399.755316,0.76802651,0.20436214,1529.607,1346.6,27,23
9/9/2012,2012,0,,TEN,NE,1578.165978,1432.952145,0.790097124,0.638701884,1473.05,1679.771,13,34
9/10/2012,2012,0,,OAK,LAC,1585.69026,1491.229043,0.705758078,0.494899951,1456.855,1562.775,14,22
9/10/2012,2012,0,,BAL,CIN,1460.095126,1541.532054,0.462566719,0.270236786,1621.675,1479.362,44,13
9/13/2012,2012,0,,GB,CHI,1619.331717,1557.212369,0.65473766,0.291772942,1624.272,1506.436,23,10
9/16/2012,2012,0,,NYG,TB,1389.54504,1428.336659,0.524628184,0.205338232,1582.554,1397.037,41,34
9/16/2012,2012,0,,PHI,BAL,1394.806333,1591.169756,0.298515724,0.485992436,1573.118,1614.968,24,23
9/16/2012,2012,0,,IND,MIN,1456.41035,1440.005834,0.595055213,0.465351348,1404.52,1419.881,23,20
9/16/2012,2012,0,,PIT,NYJ,1444.55942,1539.386695,0.422858839,0.37352854,1575.411,1509.089,27,10
9/16/2012,2012,0,,LAR,WSH,1472.151652,1393.300136,0.693651066,0.571721076,1362.822,1445.561,31,28
9/16/2012,2012,0,,LAC,TEN,1533.371285,1425.1005,0.762041169,0.290971851,1581.083,1454.742,38,10
9/16/2012,2012,0,,CIN,CLE,1392.933291,1471.731427,0.438418564,0.311248643,1491.543,1394.2,34,27
9/16/2012,2012,0,,SEA,DAL,1671.331158,1480.459285,0.809068679,0.458635275,1509.027,1490.087,27,7
9/16/2012,2012,0,,SF,DET,1614.898208,1539.386993,0.683269132,0.29111676,1631.163,1517.654,27,19
9/16/2012,2012,0,,NE,ARI,1453.450269,1460.919321,0.572393088,0.179783897,1659.295,1501.576,18,20
9/16/2012,2012,0,,MIA,OAK,1561.621345,1448.513807,0.74181473,0.377935625,1501.225,1434.052,35,13
9/16/2012,2012,0,,JAX,HOU,1465.465645,1537.977175,0.42752247,0.605948374,1401.115,1587.28,7,27
9/16/2012,2012,0,,CAR,NO,1553.471618,1535.304931,0.589487165,0.597927966,1479.758,1559.444,35,27
9/16/2012,2012,0,,BUF,KC,1580.380465,1604.767651,0.533006454,0.44753942,1449.198,1425.762,35,17
9/17/2012,2012,0,,ATL,DEN,1565.767895,1525.230221,0.618834448,0.306517613,1585.173,1485.928,27,21
9/20/2012,2012,0,,CAR,NYG,1470.560206,1542.43474,0.478713046,0.55417926,1449.944,1612.368,7,36
9/23/2012,2012,0,,ARI,PHI,1415.360829,1576.543107,0.377364637,0.509413582,1533.162,1541.532,27,6
9/23/2012,2012,0,,MIN,SF,1402.623329,1377.778348,0.625880869,0.698900346,1457.089,1593.955,24,13
9/23/2012,2012,0,,WSH,CIN,1455.850617,1484.120007,0.579100479,0.4726582,1423.438,1513.665,31,38
9/23/2012,2012,0,,TEN,DET,1513.38591,1436.304874,0.700349848,0.496995163,1468.508,1503.887,44,41
9/23/2012,2012,0,,OAK,PIT,1381.331781,1478.064716,0.434109453,0.608153643,1451.52,1557.943,34,31
9/23/2012,2012,0,,BAL,NE,1500.524128,1586.787479,0.490384214,0.470284222,1621.426,1652.836,31,30
9/23/2012,2012,0,,CLE,BUF,1502.296155,1416.037046,0.711605522,0.48560994,1369.418,1473.98,14,24
9/23/2012,2012,0,,IND,JAX,1432.463683,1526.265041,0.441073805,0.40280988,1382.433,1423.203,17,22
9/23/2012,2012,0,,DAL,TB,1598.360636,1651.266316,0.498872485,0.287038937,1500.509,1386.615,16,10
9/23/2012,2012,0,,DEN,HOU,1415.25837,1628.02016,0.296060675,0.552124663,1468.781,1604.427,25,31
9/23/2012,2012,0,,MIA,NYJ,1510.942664,1608.19774,0.458584516,0.418507989,1484.673,1525.642,20,23
9/23/2012,2012,0,,LAC,ATL,1481.055356,1512.233442,0.54171328,0.413230591,1542.233,1624.024,3,27
9/23/2012,2012,0,,CHI,LAR,1577.671469,1580.055451,0.573614694,0.231318935,1518.65,1350.608,23,6
9/23/2012,2012,0,,NO,KC,1539.865571,1408.814101,0.728710669,0.241640671,1536.331,1448.876,24,27
9/24/2012,2012,0,,SEA,GB,1501.146665,1636.678515,0.363979833,0.571808463,1521.885,1611.415,14,12
9/27/2012,2012,0,,BAL,CLE,1605.310214,1360.939675,0.864252325,0.138853558,1626.474,1364.371,23,16
9/30/2012,2012,0,,PHI,NYG,1394.266591,1515.765742,0.406077914,0.508397889,1552.732,1601.168,19,17
9/30/2012,2012,0,,TB,WSH,1405.560429,1431.144009,0.483156545,0.459538706,1374.586,1435.468,22,24
9/30/2012,2012,0,,HOU,TEN,1622.059438,1492.572855,0.729652691,0.239288774,1618.543,1454.393,38,14
9/30/2012,2012,0,,DET,MIN,1493.326349,1433.33464,0.670457824,0.34444201,1475.164,1485.812,13,20
9/30/2012,2012,0,,DEN,OAK,1457.117928,1539.857932,0.462410288,0.383780518,1494.423,1425.877,37,6
9/30/2012,2012,0,,ARI,MIA,1527.453923,1590.467391,0.495804271,0.342247356,1542.186,1475.649,24,21
9/30/2012,2012,0,,BUF,NE,1555.18661,1574.781079,0.524210387,0.658228066,1453.06,1673.756,28,52
9/30/2012,2012,0,,KC,LAC,1617.868989,1438.213866,0.81447349,0.540718628,1422.664,1568.445,20,37
9/30/2012,2012,0,,ATL,CAR,1532.124997,1465.834875,0.715303758,0.201611119,1628.019,1445.948,30,28
9/30/2012,2012,0,,GB,NO,1401.156848,1508.826615,0.414301783,0.308660655,1615.437,1532.308,28,27
9/30/2012,2012,0,,JAX,CIN,1625.814056,1448.255699,0.79474074,0.536577304,1396.72,1540.148,10,27
9/30/2012,2012,0,,NYJ,SF,1510.473026,1452.811139,0.651336913,0.504767646,1490.48,1629.116,0,34
9/30/2012,2012,0,,LAR,SEA,1498.456822,1644.316738,0.374794135,0.648346644,1377.121,1495.372,19,13
10/1/2012,2012,0,,DAL,CHI,1512.772772,1554.413082,0.53783132,0.432970413,1467.68,1551.48,18,34
10/4/2012,2012,0,,LAR,ARI,1418.096385,1539.483167,0.371775701,0.640151197,1413.445,1505.863,17,3
10/7/2012,2012,0,,NO,LAC,1377.844431,1585.258174,0.297273783,0.458558095,1551.132,1549.621,31,24
10/7/2012,2012,0,,NE,DEN,1532.139032,1458.476704,0.698266271,0.196787664,1682.25,1485.929,31,21
10/7/2012,2012,0,,MIN,TEN,1481.305548,1436.317728,0.67676746,0.364697648,1508.02,1432.185,30,7
10/7/2012,2012,0,,CAR,SEA,1625.675866,1475.265561,0.766130522,0.477599339,1429.013,1512.307,12,16
10/7/2012,2012,0,,CIN,MIA,1430.701404,1610.235845,0.303113143,0.321812184,1516.953,1498.845,13,17
10/7/2012,2012,0,,IND,GB,1379.24483,1625.534784,0.295757428,0.724542838,1404.183,1593.688,30,27
10/7/2012,2012,0,,JAX,CHI,1558.569296,1565.561379,0.629814155,0.626375815,1370.417,1577.782,3,41
10/7/2012,2012,0,,KC,BAL,1564.406309,1356.014044,0.838245015,0.689772213,1414.573,1634.565,6,9
10/7/2012,2012,0,,SF,BUF,1667.507999,1514.955433,0.761380517,0.199786403,1642.661,1439.515,45,3
10/7/2012,2012,0,,NYG,CLE,1441.703844,1621.519049,0.354392138,0.14965835,1608.295,1357.243,41,27
10/7/2012,2012,0,,PIT,PHI,1489.097509,1566.274455,0.491880735,0.400311585,1566.467,1544.209,16,14
10/7/2012,2012,0,,WSH,ATL,1434.563806,1491.935948,0.53419224,0.675735586,1422.721,1640.766,17,24
10/8/2012,2012,0,,NYJ,HOU,1492.245448,1637.752027,0.34096293,0.589771248,1474.96,1634.063,17,23
10/11/2012,2012,0,,TEN,PIT,1416.905425,1566.375542,0.322966542,0.598403939,1449.316,1549.336,26,23
10/14/2012,2012,0,,PHI,DET,1650.365335,1604.573013,0.67045617,0.316127681,1524.017,1495.355,23,26
10/14/2012,2012,0,,BAL,DAL,1618.121539,1481.92768,0.742000113,0.208360335,1638.706,1463.538,31,29
10/14/2012,2012,0,,SEA,NE,1503.987526,1459.180109,0.665936702,0.646593868,1521.72,1672.837,24,23
10/14/2012,2012,0,,SF,NYG,1348.260505,1508.067898,0.34376668,0.36077623,1600.109,1650.847,3,26
10/14/2012,2012,0,,TB,KC,1635.591328,1411.705556,0.828526239,0.464065461,1405.487,1383.671,38,10
10/14/2012,2012,0,,WSH,MIN,1482.547838,1453.592027,0.634503166,0.529179415,1450.12,1480.62,38,26
10/14/2012,2012,0,,HOU,GB,1509.318956,1677.991242,0.333116407,0.352838082,1594.035,1633.716,24,42
10/14/2012,2012,0,,ARI,BUF,1395.000595,1422.815711,0.566296184,0.319493626,1485.797,1459.581,16,19
10/14/2012,2012,0,,CLE,CIN,1479.63214,1400.206601,0.64887602,0.633019981,1388.967,1485.229,34,24
10/14/2012,2012,0,,MIA,LAR,1557.755133,1481.978617,0.64199445,0.296134823,1506.53,1405.76,17,14
10/14/2012,2012,0,,ATL,OAK,1427.631564,1500.71785,0.496549563,0.166426155,1644.859,1421.784,23,20
10/14/2012,2012,0,,NYJ,IND,1641.761318,1572.159847,0.680607216,0.313976177,1494.453,1384.689,35,9
10/15/2012,2012,0,,LAC,DEN,1545.088032,1504.47219,0.586973129,0.322826891,1513.876,1521.674,24,35
10/18/2012,2012,0,,SF,SEA,1595.752619,1519.100024,0.682823813,0.304615748,1612.003,1509.826,13,6
10/21/2012,2012,0,,HOU,BAL,1668.210174,1501.706668,0.806221347,0.470777558,1626.072,1606.669,43,13
10/21/2012,2012,0,,TB,NO,1618.168547,1453.486239,0.754971781,0.614017154,1390.003,1566.617,28,35
10/21/2012,2012,0,,OAK,JAX,1474.863175,1484.460114,0.60926137,0.338527675,1430.698,1361.503,26,23
10/21/2012,2012,0,,NYG,WSH,1443.881251,1646.401215,0.294595472,0.178045256,1655.96,1445.007,27,23
10/21/2012,2012,0,,NE,NYJ,1378.132073,1381.425259,0.578817639,0.19765257,1677.772,1489.519,29,26
10/21/2012,2012,0,,MIN,ARI,1478.707521,1436.84199,0.658235377,0.414748618,1497.413,1469.005,21,14
10/21/2012,2012,0,,IND,CLE,1423.606235,1510.283932,0.407596578,0.413493021,1397.642,1376.015,17,13
10/21/2012,2012,0,,CIN,PIT,1608.537133,1623.353915,0.557214575,0.498714873,1464.372,1570.193,17,24
10/21/2012,2012,0,,CAR,DAL,1474.903144,1546.438978,0.466545144,0.45625508,1409.254,1483.297,14,19
10/21/2012,2012,0,,BUF,TEN,1417.180798,1476.695303,0.538557761,0.393348103,1450.873,1458.024,34,35
10/21/2012,2012,0,,LAR,GB,1407.477228,1357.448373,0.651860047,0.718705627,1393.2,1646.276,20,30
10/22/2012,2012,0,,CHI,DET,1605.654233,1500.639038,0.741512903,0.299714442,1588.714,1484.423,13,7
10/25/2012,2012,0,,MIN,TB,1490.562858,1407.140907,0.692151283,0.270424139,1449.983,1437.432,17,36
10/28/2012,2012,0,,CLE,LAC,1673.039239,1430.664344,0.8078377,0.603344843,1384.665,1505.225,7,6
10/28/2012,2012,0,,DET,SEA,1446.465117,1391.357402,0.629093075,0.443260786,1498.439,1495.811,28,24
10/28/2012,2012,0,,DAL,NYG,1368.199929,1515.083867,0.381405271,0.650163518,1471.345,1667.912,24,29
10/28/2012,2012,0,,PHI,ATL,1496.233036,1625.412062,0.391044635,0.57967817,1502.382,1666.495,17,30
10/28/2012,2012,0,,PIT,WSH,1614.94127,1397.643065,0.826292135,0.250715744,1582.989,1432.21,27,12
10/28/2012,2012,0,,CHI,CAR,1496.877603,1492.258614,0.532919187,0.196672135,1591.168,1406.8,23,22
10/28/2012,2012,0,,DEN,NO,1565.638862,1446.242724,0.703508768,0.471167679,1550.105,1538.186,34,14
10/28/2012,2012,1,,NE,LAR,1394.210071,1416.674214,0.570976802,0.162719932,1688.329,1382.642,45,7
10/28/2012,2012,0,,GB,JAX,1534.476356,1526.74926,0.661617532,0.117797431,1650.956,1356.822,24,15
10/28/2012,2012,0,,KC,OAK,1659.618122,1348.251386,0.905616025,0.474157821,1358.245,1456.124,16,26
10/28/2012,2012,0,,NYJ,MIA,1491.352001,1506.662115,0.580744943,0.43137414,1453.582,1542.467,9,30
10/28/2012,2012,0,,TEN,IND,1539.094711,1639.819656,0.423828591,0.327006239,1430.249,1425.416,13,19
10/29/2012,2012,0,,ARI,SF,1468.760431,1608.190529,0.335907699,0.610399684,1445.744,1635.263,3,24
11/1/2012,2012,0,,LAC,KC,1506.167862,1366.194903,0.738742999,0.227891584,1517.466,1346.004,31,13
11/4/2012,2012,0,,JAX,DET,1444.689382,1451.445288,0.57959787,0.608507506,1334.952,1520.309,14,31
11/4/2012,2012,0,,WSH,CAR,1638.951681,1581.029728,0.629735533,0.372748933,1403.465,1435.546,13,21
11/4/2012,2012,0,,SEA,MIN,1416.906433,1525.550788,0.442408039,0.345703927,1511.595,1434.199,30,20
11/4/2012,2012,0,,OAK,TB,1344.563355,1504.508796,0.337952401,0.381834281,1425.306,1468.25,32,42
11/4/2012,2012,0,,TEN,CHI,1420.916086,1617.085335,0.307652415,0.634635225,1405.982,1615.435,20,51
11/4/2012,2012,0,,NYG,PIT,1493.505321,1446.258477,0.654045054,0.296707482,1643.618,1607.283,20,24
11/4/2012,2012,0,,GB,ARI,1663.306153,1449.054879,0.845792911,0.174298309,1659.364,1437.336,31,17
11/4/2012,2012,0,,IND,MIA,1455.703261,1554.044571,0.432593389,0.574351977,1441.727,1526.156,23,20
11/4/2012,2012,0,,CLE,BAL,1661.660235,1482.693417,0.814298826,0.711727249,1371.761,1619.574,15,25
11/4/2012,2012,0,,CIN,DEN,1430.851857,1395.499,0.675015085,0.529801819,1443.903,1570.575,23,31
11/4/2012,2012,0,,ATL,DAL,1638.405391,1469.084393,0.789064199,0.182792146,1672.857,1464.984,19,13
11/4/2012,2012,0,,HOU,BUF,1377.115934,1593.485657,0.261143369,0.200576264,1635.349,1441.597,21,9
11/5/2012,2012,0,,NO,PHI,1507.181045,1517.254133,0.573726543,0.358869441,1557.214,1483.354,28,13
11/8/2012,2012,0,,JAX,IND,1326.012205,1432.653895,0.407442223,0.559831005,1309.982,1466.698,10,27
11/11/2012,2012,0,,BAL,OAK,1509.30219,1463.585428,0.650586968,0.183551796,1631.342,1413.537,55,20
11/11/2012,2012,0,,SEA,NYJ,1479.964747,1520.385982,0.570459149,0.33001444,1530.916,1434.26,28,7
11/11/2012,2012,0,,TB,LAC,1605.059091,1416.169923,0.797851666,0.477300612,1490.977,1494.739,34,24
11/11/2012,2012,0,,SF,LAR,1494.158286,1476.221656,0.593082408,0.138432156,1624.236,1393.67,24,24
11/11/2012,2012,0,,PHI,DAL,1637.126574,1648.205281,0.555267613,0.38227189,1447.75,1500.587,23,38
11/11/2012,2012,0,,CAR,DEN,1530.276892,1668.131996,0.361991417,0.599436881,1411.201,1594.919,14,36
11/11/2012,2012,0,,CHI,HOU,1430.461607,1523.059946,0.420881119,0.435477803,1591.466,1659.318,6,13
11/11/2012,2012,0,,CIN,NYG,1437.091836,1617.794015,0.347953368,0.684705539,1486.854,1600.667,31,13
11/11/2012,2012,0,,MIA,TEN,1627.89608,1418.018332,0.828712038,0.256174573,1468.404,1463.734,3,37
11/11/2012,2012,0,,MIN,DET,1685.685251,1459.284503,0.862536152,0.530342403,1459.88,1494.628,34,24
11/11/2012,2012,0,,NO,ATL,1509.803326,1400.874847,0.716077085,0.572369325,1576.072,1653.999,31,27
